COMPANY,LESS_FIN_EXP,LESS_GERL_ADMIN_EXP,LESS_NON_OPER_EXP,LESS_OPER_COST,LESS_SELLING_DIST_EXP,OPER_PROFIT,PLUS_NON_OPER_REV,TOT_OPER_REV,TOT_PROFIT,ACCT_PAYABLE,ACCT_RCV,ADV_FROM_CUST,BONDS_PAYABLE,CONST_IN_PROG,DVD_RCV,FIN_ASSETS_AVAIL_FOR_SALE,FIX_ASSETS,INT_RCV,INVEST_REAL_ESTATE,LT_BORROW,LT_PAYABLE,MONETARY_CAP,NON_CUR_LIAB_DUE_WITHIN_1Y,NOTES_PAYABLE,NOTES_RCV,OIL_AND_NATURAL_GAS_ASSETS,OTH_PAYABLE,OTH_RCV,PRODUCTIVE_BIO_ASSETS,PROJ_MATL,ST_BORROW,TOT_ASSETS,TOT_CUR_ASSETS,TOT_CUR_LIAB,TOT_LIAB,TRADABLE_FIN_ASSETS,AMORT_INTANG_ASSETS,DEPR_FA_COGA_DPBA,NET_CASH_FLOWS_FNC_ACT,NET_CASH_FLOWS_INV_ACT,NET_CASH_FLOWS_OPER_ACT,free_cash_flow
4JR8A0DCBF,308033754,118881146.8,2676860.16,10732992648,175316843.7,375497022.6,18177907.25,12166232258,390998069.7,1654935652,156896043.5,3206952471,892975736.6,647448614.4,,,5728987597,4054900.8,,1445250000,502329781.3,1803543545,,790000000,250000000,,2015363847,4100397412,,22793738.55,3687108882,16883214384,9626023194,11361999576,14402750204,,16204168.04,377165515.8,1667369102,-1358336866,400518122.5,107435241.6
mkNnhYJlkA,231094.27,2902505.14,,14495240.89,2559913.11,-2658876.93,,18185735.08,-2658876.93,13735199.17,8735374.44,2275286.98,,,,,1992172.87,,,257135.28,,198864.13,92864.72,,,,19399975.92,1519480.09,,,6575310.27,32403239.04,28668928.69,41780299.32,42037434.6,,,,2584998.84,-279214.06,-3171753.42,10404373.91
0S4992D9BD,46482128.52,128365809.3,2330496.85,1029386155,86511444.18,86701368.97,14813223.87,1396710856,99184095.99,254664484.9,492431291,102507814,,73024426.97,,,609852242.6,,,46302408.36,,228398649.1,24131727.76,154804737.5,87952261.92,,12184851.29,10881947.01,,,714143774.8,2203686787,1404349416,1262511617,1321087249,,2629100.26,48419254.39,198313728.5,-182593854.7,-14447942.99,34713883.95
1600790,8239957.29,32032212.66,1518163.97,163162920.8,8263934.5,152406045,1295449.11,345846521.8,152183330.2,17681222.42,,1868026706,,3672074.46,,54661022.87,53143976.13,,2147185526,33000000,,422634387.5,,5738891.92,,,37162721.13,33076966.8,,,286600000,3605621355,528083391.4,2127321452,2182199741,,956.44,86678590.04,-391610094.3,441008738.4,-10932482.1,-75767909.72
2AF43A9207,-14736950.29,170731076,5961248.99,639168945.3,77896075.18,234614459.6,12286925.31,1105596009,240940135.9,34751836.96,50309683.02,11248493.27,,65558288.38,285486.88,7500000,241986910.7,,12749502.98,,,1079923737,,,54843145.5,,38308934.42,8766543.56,,117872.25,,2041874143,1316708944,149254796.1,150434980.2,,2614940.12,24874586.43,-15548117.03,-483184520.5,158153036.6,266224040.1
vexDdLR5sN,55744790.64,140145464.7,1204915.48,6943855452,,385815425.6,,7829355567,384610510.1,334999368.8,905365055.3,74658369.55,,80869582.36,,,276594350,,,,,352698335.3,,255000000,,,39526789.22,78369257.98,,,765600000,2935817932,2488561926,1558673617,1558673617,,,37132942.93,112555209.4,-91699815.1,13180738.8,56819278.9
709329225,535223.81,31560611.06,,324804464.8,,62338719.05,168273465.1,423408876.3,230612184.1,,1690901379,,,489656788.1,,,369446032.5,,49201192.23,1423960000,,399812043.7,,,,,1141486352,1457402467,,,,6088487329,5153896348,1181485797,2605445797,,,1012016.84,310558138.2,-458435395.8,70013299.38,-4206990904
WEHxxXoTp9,758898.06,18970648.57,197837.12,510134261.6,8143944.07,14202497.39,319955.84,551795984.6,14324616.11,122716283,101642429.7,35174518.69,,,,,13023921.14,,,,,123888098.2,,,,,39626648.3,197767068.8,,,182974700.3,558754583.6,522642538.4,413648464.2,413648464.2,,10832,1700326.82,36357504.47,-2112790.21,14893574.95,32663192.89
3BG3CFDAE0,459964550.1,896718362.8,17894207.09,4484330227,237660372.9,1383830004,34960310.01,7604696212,1400896107,1018783731,225182456.4,1568259482,,431423858.6,7020500,6319613682,854789570,2767131.3,2560593236,20762625186,218340000,8149175072,3355921220,2355287.63,11132661.06,,3458360382,2527971393,,,6935752766,60152745003,34765532402,18536545974,41259203454,21062250.71,37453975.89,191120362.2,7607013593,-4287100444,-3384929715,-10294789876
4U89CEA9D7,-9683701.72,75436309.8,3207953.31,361990639.3,5690498.57,82948832.87,2339844.25,523945382.7,82080723.81,163132774.2,414504.23,1372439.57,844620000,,,,755842334.6,,280543961.9,1796806600,,227720484.9,80000000,,,,1220214661,2881620428,,,,9820867961,8172848337,1574561835,4220083435,7000000,20327154.85,45134789.42,306186241.7,79981665.76,-746715948.3,-2581814487
29O7F8E349,-2482557.88,410992824.2,3818494.15,1470695832,16905037.74,167917977,205340569.1,2023789817,369440052,18545148.67,143970667,6147129.97,1288650000,9058147726,,152819687.5,1802829233,,,14686822200,1988950000,1961555314,,,4010000,,5621535722,13892406896,,690482.43,,40665235345,16120891206,5652164660,23620886860,7208991.83,,,-1246662200,-2108072902,2084091393,114037864.2
6C4462D2,41637581.64,145474913.2,5417336.86,1569615775,70820224.42,54434324.24,78773460.18,1865219357,127790447.6,427770610.1,378707290.2,5944950.44,,68924467.13,,,590931519.5,,,60500000,10641432.47,482527902.2,31000000,151400000,147918096.3,,12969237.1,5129029.49,,,518500000,2368304379,1466688564,1169443394,1271847089,346800,4145322.83,61754696.09,-11973331.11,-168924571.6,65694030.1,49575217.69
w8LpeVi5q6,129345403.8,186765769.5,3681196.12,1085430732,21872325.91,158845783.2,2720389.94,1759231592,157884977,402582104.6,46139696.54,151479001.3,,1165873148,,,1324270131,130233930,,4294620000,618234000,697320685.5,,,318931061.8,,827443846.7,1827348654,,3361404.5,755172451.3,10065540869,3615539025,2457903565,7908767404,,15773777.25,149663785.5,945881919.3,-798465208.5,32274846.45,-1356962058
M68EF63B,19384711.59,96440322.2,504058.14,1823155752,101386813.3,62753789.77,18846401.97,2109734155,81096133.6,141354741.2,389271602.1,29436259.75,,102202575,,,380908915.1,2273151.74,,35902879.52,,1006706374,75711049.66,143012021.7,24874732.91,,256848022,109618677.7,,,592395308.3,3110377042,1855049741,1490279069,1533961597,10147.37,22489074.87,18392250.57,282649878.5,-327881495,42335915.4,37086616.44
rgUCfd2CbC,136497351.6,975783542.6,18190823.06,10825512117,149978358,1891183035,56215356.43,14158133326,1929207569,1795675038,392323244.8,536654070.7,1000000000,2487118010,,,5464611758,,,2005397900,,1007364393,543000000,335150000,1370039847,,515331211.4,205882137.4,,1135355.81,360000000,15390184180,5093328604,5505916104,8688704838,,46234531.94,412105972.6,1359007222,-3136612171,1432967080,-805986285.2
4J94C83AD7,97845604.66,116356023.5,8510835.71,136347172.7,69674127.74,308568735.5,25887594.42,606327805.6,325945494.2,128885522.9,112894895,115446774.2,,151725302.8,,,815038899,14262626.2,,1358895000,134650000,2202714157,239000000,,,,547768018.5,585482797.5,,157147.38,750000000,6499061704,4755435456,1809106497,3317044729,,9468743.39,70699042.68,914381672.7,-1162792595,-155673860,-716326579.7
PkZVH7R9gn,174813.34,9742181.74,2351219.41,103648218.6,588125.81,31273460.37,43996431.29,155606402.2,72918672.25,15499568.15,53372078.69,43369693.92,,,,,525300795.1,,,,,45820615.59,,,,,40158064.5,147283043,,,60000000,864999839.6,337061488,183591668.3,183591668.3,,,,59671992,-1613733.47,-38902392.18,-5896644.224
2NK46220B2,-26163141.25,606131399.5,13497968.76,4304735017,441256878.3,1035797532,162328449.6,6541030276,1184628013,905486949.5,1381602622,2469533334,500000000,246553379.5,,9060311.32,1080285886,30378533.86,5750882.02,1775499300,,6138981160,699972750,144965063.5,25091356.76,,1820850469,596043044.4,,,804748136.8,18259551622,15751869248,7331389735,9891408862,3982511.1,4740239.69,74095282.42,973281105,-622514698.8,420484272.5,-270804370
2qG7F755AA,157944327.8,1230221111,9977909.73,25210531745,32128427.89,399670104,20742630.6,27927467813,410434824.8,8912565933,5094033632,806427906.4,,8312961.28,,,2463425848,,134933724.6,735080413.5,420776937.2,2688898143,89569348.27,2000000,27935059,,2267041931,806257454.7,,,1661000000,17675144263,14515041410,14216462456,15646248803,,10102287.72,341932454.5,246253102.9,-200349966.9,497919599.9,-761392411.2
2NB0A28903,95944463.83,146960362.6,9344602.88,2708685095,,972153807.6,21245549.8,4026971214,984054754.5,125978200,236609600,116167300,,363067300,,,1433153000,,,1248000000,,1225405900,192000000,141188600,,,10245800,666593000,,,1321000000,6477642200,2585581700,1919942300,3167942300,,,,1012332200,-1189515200,739825300,-251051440.7
48P9E0B6DD,892403012.9,20129786.44,142,3944873.41,,-873072360.4,889291516.7,42768401.6,16219014.3,,,17555,2892400000,15631366312,,,7660721410,,,12770000000,,86566512.75,,,,,31732429.35,3399233600,,,,30128301325,3485800113,35959188.48,15698359188,,,2254810.08,-881088530.2,-182561636.4,905692598.3,-231410664.4
LonNcbST3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108978646.4,,,,,,,,,,
F817F,418239867.2,324808672.4,11290677.88,1098501363,163427686.7,426396165.9,36022147.08,2602078730,451127635.1,1627763208,363497552.6,1688951198,500000000,901433125,2943000,,805415537.9,810333.33,502729257.7,7014963333,,4435455338,4021366667,1142442172,,,2031131175,771952918.2,,,4633496700,27604665517,22959150461,15787437651,23344513686,,,,1014760032,-140267938.8,-2345100582,2442188741
2002222,3545620000,33160063000,1284144000,1.99E+11,5292903000,71506156000,2227988000,3.19E+11,72450000000,,,,93190356000,,,1.41E+11,1.20E+11,,24110699000,,,,,,,,,,,,,3.28E+12,,,2.94E+12,8826709000,562579000,5540547000,27407703000,-22014472000,3.11E+11,
Gz9garN9Fc,20566628.06,12851879.58,,328224843.8,,108800815.6,,370630150.5,117657315.6,99891158.15,193321955.1,25000000,600000000,1059791.5,,,252625283.1,,,140000000,,418293925.4,33547891.86,,,,122825592.8,272485536.9,,,,4976675590,2051957656,320320696.9,1060320697,,3140091.79,1582512.76,404830966.1,-67127883.21,75381819.86,-665666665.9
0P79BED4A1,282564704.6,558489881.6,46769560.55,4791942300,,430035286.4,3948760.9,6243231416,387214486.7,2364625586,429584127.1,103299847.5,,10753518363,605514.22,,8085092527,,,8560816193,364236054.1,1682891678,,113190000,107855548.3,,237076704.2,188167305.4,,382922764.6,2570976000,23262870528,3543450557,5931992931,14879838101,,7776232.67,338224124.1,3680954705,-3286084420,677802707.3,-4098313971
16D434D713,1536415019,1450029760,19429500.47,30754459571,2521142384,2409970030,92959497.21,38270557691,2483500026,8079272914,4636098282,795700187.2,4986822092,20391351898,166831400,,35725608587,,,25221766475,105284208,15893006224,6597884326,4354189602,7083370950,,3526302234,8216172636,,,18930385821,1.14E+11,45520060848,43887018283,74236484441,6064589.06,91467632.93,2067798842,13313030426,-11606851681,-1664444929,-1611373545
SichW5XkXC,-525172.18,16901550.42,1061670.06,1379105963,12000,381107943.1,24305259,1773488175,404351532,155543832.8,568023124.7,64405464.76,2511700,,,,47891518.72,,,4237850000,,508183239.5,285000000,,1000000,,631162485.4,3306369340,,,144900000,12076338590,9280996904,1285601631,6861192756,,12676,2966640.44,-151083292.3,-2109363,-1215602548,-730781012
9TcaidgbEj,1555443.07,96994094.75,1860248.28,430951098.9,5322262.37,-13465731.51,180282401.1,465818670.6,164956421.3,302684013,15556129.87,149481308.9,,940856102,5000000,,1710585402,,,1683745367,10736416.95,418881550.8,,,1300000,,290442788.6,1427500956,,,8000000,7051749514,2320678340,751523708.4,2717919726,,170732.22,59745179.19,568699167.5,-867730494.9,388461373.7,-794913855
502039669,-96692289.23,1420008624,169621682.4,40030367958,1175951092,643338259.1,303666812.5,42997994616,777383389.2,3416954564,1805271518,3076620836,,801061156.9,27123519.81,185920920.4,3868984966,184166.67,782053418,113852883.5,1251153767,4495692693,208600000,313172120.6,753587411.7,,3498060176,1331007800,,26147354.05,1577404774,23326218652,13678418003,12920480049,14571400514,12352864.97,14348254.77,322330224.9,-484056459.7,27943950.96,38578145.72,-41944482.46
is40UcYq0d,-9040857.23,165173517.4,1904512.88,832322705.7,44526859.49,197533087,85153963.8,1241255002,280782537.9,52439671.88,70630410.72,593076426.4,,2628405253,1800000,,1086078960,1863288.14,,565110000,2000000,1636649523,,21600000,160000,,1458286854,575630805.9,,1767280.86,105000000,6498731801,2535787536,2397510194,2977453527,116824550.6,4353466.38,87528474,458313887.9,-392487184.5,817835435.5,-941528062.9
lqmkZbtk4s,1789703.9,3906617.9,657066.12,140654912.7,11983577.12,5480630.46,1595400,165187309.9,6418964.34,2153138.74,8203272.38,2713946.13,,982437.37,,,26291823.33,,,,,2153367.49,,,2400385.32,,4891680.22,,,,15000000,62619117.68,31469330.52,26827006.29,26827006.29,,,,5070333.04,-3807669.63,1116324.99,
0SN8067333,1733588.66,15901168.44,42397.25,96424200.11,25400284.41,16371191.85,1852591.02,159362258.9,18181385.62,16857497.03,32784644.18,12562137.41,6000000,,,,37285981.92,,,10000000,,29578275.96,,,2674000,,185164.98,2116087.94,,,20000000,165866313.3,127328582.9,52932799.32,69432799.32,,89287.06,10749727.61,23614819.09,-28332539.86,-3964281.37,-13919528.44
08Q398FA2D,135573560.2,163244022.9,7181412.21,4291616549,24811280.65,361833122.5,5082013.22,5312933833,359733723.5,1252668193,1700317705,879654845.1,,106565600.3,,,696245193.7,,56578145.17,341400000,87482618.08,933554456.9,330000000,134178740,2137000,,229126440.7,271985300.3,,,897400000,6040459556,4633992051,3982362038,4411244656,,3366968.45,49644204.36,836823243.9,-46759074.8,-428757810.7,-193769743
0g8571C423,467982465.8,179938745.4,10150720.47,28763183540,83927883.93,460183932.6,18915305.76,30055409338,468948517.9,548180572,1534539324,1348893128,,105318476.3,,,1508559120,,3242681.1,170000000,181433928.1,3274924470,112474252.9,9717860021,5184396597,,20683281.14,42058780,,,1158600000,16527978745,13965470628,13332931080,13684365008,,16439383.43,116232240.7,271727976.5,-98835647.05,1633261026,87800885.7
08R80C2146,101993771.9,277301822.8,3069738.52,2696470577,37823461.01,274882297.3,194432385,3436770001,466244943.8,162741946.9,180772267.3,215413010.9,,588368276.8,1893375,56128800,3042387516,,,1165800000,40487935.4,252650562,359000000,,17468875.1,,1449378511,16492753.69,,,515000000,6458219902,2400811446,2899426247,4181598245,,141795.47,133312497.5,-95107178.72,-434619747.2,420497937.7,301503211.3
AxLWQmfQqE,36527800,16047800,740000,1524692500,236433200,153099500,19786000,1975788600,172145500,415591800,1529969500,2265400,,14345200,,,359200,,,,,129611300,,221394500,13393500,,429385800,168327400,,,385373100,2110137700,2042488200,1548457000,1548457000,,,,-90353500,-50526000,190004500,-109192359.4
Ie6saxpW7X,-12973.02,3069021.7,2268.06,189761146.9,,31857070.91,,225956635.5,31854802.85,,110917623,68681000,,,,,82565795.68,,,635000000,,132831194,,,,,142694538.4,756766587.2,,,280000000,1248857103,1166291307,501241792.6,1136241793,,,,-108000000,-187078,-17625197.62,-641883082.4
1573BE,5285937.5,33308421.96,182000.81,384974097.4,112047682,68018940.95,924829.39,607914056.9,68761769.53,88631193.38,122520703.5,10440335.71,,,,,39623378.27,,,,,70636890.06,,,1030000,,1080594.16,7172557.91,,,60000000,437148117,382493831.9,169246757.4,169246757.4,,208378.48,5696400.8,50230683.18,-11758756.11,14567083.5,-33065213.72
2AF438C91A,6718290.59,52297513.07,71961.01,146059033.1,112215324.7,2439380.46,908539.48,323316784.5,3275958.93,72374638.6,48158638.73,8754464.75,50000000,,,,124528588.2,,,,,18379961.92,2044592.85,18447507.69,,,22938339.52,20699989.4,,,57974858.47,447569372.9,312282310.5,194221570.8,244221570.8,,606333,7522903.12,33366886.57,-2738169.3,-27053613.95,-21141022.83
1600508,29372374.47,816602889,2796373.41,7128537966,125584334.3,1850078992,39610909.39,10080627752,1886893528,928213228.5,133257881.6,239497026.8,,1231019356,,,5731033068,,22648203.64,618100000,158767577.9,697708715.4,2450000,,1229895285,,312962634,16897808.88,,6852128.16,,10451118256,2868578165,1731334077,2859349253,,2378729.31,497045610.1,-254136728.6,-1120436958,1469300377,170960358
3I59C6D890,50684472.01,89613402.91,115575.12,348393477.5,4062169.25,174829633.5,588273.96,686726673.3,223752332.3,168985663.2,168681442.7,30836873.49,1000000000,1265172522,,,1332392357,,,1450750000,,530581954.6,213350000,,,,200839704.6,2336701936,,880021.92,80200000,13749251697,11072824540,718358722.8,3807537911,,139861.43,72412611.35,128576161.4,-316751935.4,71698180.88,-4338902286
48L502006D,105689013,33831214.74,,294608394.6,,82607507.67,,529236388.8,247158387.4,7063390.67,,,420000000,583590313.9,,,165306384.2,,,753560000,,124670937,244250000,50000000,960000,,969191564.3,768590650,,,,8553479586,7775322565,1307939219,2481499219,,5055898.31,22996740.6,-385402000.3,-52868989.91,443578836.7,-1663576944
0D369C90D3,1483202.51,20258449.23,436505.74,274474125.6,,61233287.7,301300,366096426.7,61098081.96,244912128.9,342488656.7,41719980.06,,,,,42959236.45,,,,,48779562.55,,,,,78567344.46,110825513.3,,,95000000,712318497.8,665668632,507222024.4,507222024.4,,,,70492542.5,-9219900.83,-87003250.52,-109243812
2o65F60D99,43874630.92,468149926.1,42284096.85,2753870673,26832169.54,704855446.8,13530042.88,4081421947,676101392.9,82273731.14,103498702,33872431.33,,215620719.2,,,1174495188,,,88000000,37126672.61,353457124,,,312983782.4,,102825789.4,94338524.2,,673605.65,483618945.4,3673853122,1648495623,1019127744,1171394218,8146195.2,30817370.9,94093252.94,-162767018.5,-462773949,278450962.7,-36879959.84
1600188,256672783,4129399172,157861046,28965643836,2438720163,12167121090,90473612,48768344872,12099733656,2052585239,813834598,1629850119,,12080319560,,333617636,20911179327,17265974,,14869322500,8158667,18096652640,8766204849,240824185,7146440511,,2680447553,2935704191,,31561191,13171082700,97504129475,34083506923,35569246853,54638795772,,730966869,2199391013,8955298931,-26070821244,18922801527,9115080544
697505913,-139766.24,5622102.52,6600,165074748.5,,-274585.78,49603414.81,182487139.1,49322229.03,,171248561.5,20713600,,43828966.87,,,743779155.3,,,198500000,,57728463.31,1500000,,,,87880187.51,133142483.6,,,,1755872631,955312144.4,119587064,318087064,,129692.28,698158.42,154216156,-3612991.99,-105364297.4,-789327758.9
0v6eQeJEeC,3373270.55,4857050.6,500,175502597.8,5305037.92,34738948.68,265068.07,224573479,35003516.75,4322343.93,46897680.51,81730.79,,,,,167740141.5,,,,,4587729.19,,,,,4896132.08,14461690.99,,,57500000,278006289.1,78036780.9,63919776.75,63919776.75,,136598.28,12155129.66,9163142.11,-49670558.77,41201313.32,13558440.86
2AF467DBF7,-660123.8,100464620.2,50250.25,485010191.7,82603475.13,176827490.2,24153417.69,873644321.2,200930657.6,315674709.5,487681933.2,106871049.3,,63948204.63,,,83170755.78,,,,,1338125106,,115450448.2,9490000,,4864167.53,15365589.43,,,5000000,2413124679,2239958396,578954644.8,603404333.8,,571107.75,9347221.49,1247226163,-87352203.89,-144810175.5,-1220754191
2AF43A32D4,129702334.7,96649350.93,82034.6,1092607001,81647975.56,484954071.9,79272,1899970079,484951309.3,294122601,65098523.9,69269787.26,,21830509.26,9800000,,1765370513,,,1223000000,,358186091.3,130000000,,217023927.5,,736267.63,324164.58,,,530500000,3682190986,922832033,1118297100,2341297100,,4406599.09,197737336.8,70379667.33,-376105098.2,552563091.7,99175742.42
1A23C7D9C2,14186919.89,103501595.4,1304675.11,211723465.2,207423883.4,306124588.8,21022216.38,638097692.1,325842130,405312849.2,532565867.1,29767576.13,,165399110,,,657083393.8,,25925941.54,45993391.6,,657392811.8,,259797688.3,34867219.98,,120952466.6,126474908.2,22333764.85,1901153.73,632725955.9,4189391736,1873999233,1487082476,1603465595,,1860567.37,37443430.9,165676716.9,78673444.51,135225574.9,-215763164.8
5dhFVCqYys,820142.65,13781389.76,642034,917969671.1,,184666955.8,171349401,1073091110,355374322.8,300661668.5,799989850.8,1822340.88,,,,,44918965.95,63668.76,278525928,550667030.4,,196845903,,,,,26109761.55,265372655.2,,,44100000,7255892195,6494394116,512014012,1099135313,,11839,1679205.15,476049525.5,-252270385.7,-208964411.7,-2810622751
1600227,123513.55,172547614.1,1711801.5,1537864092,84756714.81,121027420.1,4330952.33,1960950050,123646570.9,326535707.5,165265910.8,140289228.2,,7100833163,,12503658.23,806343462.5,,,4444440000,,801665341.1,,163660146.6,50165488.72,,636268825.5,29507110.51,,17965655.68,510000000,10106658972,1902973137,1610315908,6104007652,,2522753.91,48478357.22,-221139695.6,-1075385719,383970770.8,1021371777
